name,salinity,January_temp,June_temp,area,latitude,longitude,type of sea,corals,silt/sulfide
Baltic Sea,7.331801891326904,4.743900299072266,15.78439903259277,377000,58,20,2,0,0
Baltic Sea,7.078710556030273,5.238399982452393,9.46729850769043,377000,58,20,2,0,0
Baltic Sea,6.855606555938721,4.958301544189453,14.66559886932373,377000,58,20,2,0,0
Baltic Sea,7.279417991638184,4.964200973510742,13.84979820251465,377000,58,20,2,0,0
Baltic Sea,5.933204174041748,4.961600780487061,14.27919864654541,377000,58,20,2,0,0
Baltic Sea,6.466904640197754,5.477398872375488,9.42559814453125,377000,58,20,2,0,0
Baltic Sea,6.722072601318359,4.980000495910645,10.14639854431152,377000,58,20,2,0,0
Baltic Sea,6.830757617950439,5.203099250793457,9.505800247192385,377000,58,20,2,0,0
Baltic Sea,7.091200828552246,5.515900135040283,9.457601547241213,377000,58,20,2,0,0
Baltic Sea,7.232512950897217,5.100399971008301,10.9045991897583,377000,58,20,2,0,0
Baltic Sea,6.573895931243896,5.331600189208984,9.298099517822266,377000,58,20,2,0,0
Baltic Sea,7.295751094818115,5.0267014503479,10.2161979675293,377000,58,20,2,0,0
Baltic Sea,7.33394193649292,5.050799369812012,9.42559814453125,377000,58,20,2,0,0
Baltic Sea,6.899050235748291,5.26230001449585,10.14639854431152,377000,58,20,2,0,0
Baltic Sea,7.204655170440674,4.804800033569336,9.505800247192385,377000,58,20,2,0,0
Baltic Sea,6.853307723999023,5.575399875640869,9.457601547241213,377000,58,20,2,0,0
Baltic Sea,7.390315055847168,4.958699703216553,10.9045991897583,377000,58,20,2,0,0
Baltic Sea,6.881822109222412,5.044899463653564,9.298099517822266,377000,58,20,2,0,0
Baltic Sea,7.114745140075684,4.951900482177734,10.2161979675293,377000,58,20,2,0,0
Baltic Sea,7.295881271362305,5.101202011108398,17.5,377000,58,20,2,0,0
Baltic Sea,7.188903331756592,1.4,17.5,377000,58,20,2,0,0
Banda Sea,34.30842208862305,29.15719985961914,29.65129852294922,695000,-6,127,3,1,0
Banda Sea,33.86798858642578,28.90890121459961,28.77470016479492,695000,-6,127,3,1,0
Banda Sea,33.59071731567383,28.7593994140625,28.53189849853516,695000,-6,127,3,1,0
Banda Sea,34.25886535644531,29.30749893188477,29.70479965209961,695000,-6,127,3,1,0
Banda Sea,34.31891632080078,29.48799896240234,29.86029624938965,695000,-6,127,3,1,0
Banda Sea,33.61059951782227,29.37249755859375,29.72710037231445,695000,-6,127,3,1,0
Banda Sea,33.67287826538086,28.9109001159668,28.71730041503906,695000,-6,127,3,1,0
Banda Sea,34.26679229736328,28.87789726257324,28.58759689331055,695000,-6,127,3,1,0
Banda Sea,34.22048950195312,29.27799987792969,29.79399871826172,695000,-6,127,3,1,0
Banda Sea,33.91454315185547,28.78139877319336,28.74320220947266,695000,-6,127,3,1,0
Banda Sea,34.23847198486328,29.17149925231934,29.69169998168945,695000,-6,127,3,1,0
Banda Sea,34.23905563354492,28.45659828186035,28.66259765625,695000,-6,127,3,1,0
Banda Sea,33.65062713623047,28.80569839477539,28.69820213317871,695000,-6,127,3,1,0
Banda Sea,34.30133438110352,29.63159942626953,29.7544002532959,695000,-6,127,3,1,0
Banda Sea,33.89073944091797,29.13099670410156,28.70690155029297,695000,-6,127,3,1,0
Banda Sea,34.16855621337891,29.43289947509766,29.72029876708984,695000,-6,127,3,1,0
Banda Sea,33.62400817871094,29.36349868774414,29.73260116577148,695000,-6,127,3,1,0
Banda Sea,33.89310073852539,28.87799644470215,28.52450180053711,695000,-6,127,3,1,0
Banda Sea,34.30549621582031,28.9375,28.67230033874512,695000,-6,127,3,1,0
Banda Sea,34.24011611938477,29.31849670410156,29.53429794311523,695000,-6,127,3,1,0
Banda Sea,34.22067260742188,29.15719985961914,29.65129852294922,695000,-6,127,3,1,0
Banda Sea,33.70574188232422,28.90890121459961,28.77470016479492,695000,-6,127,3,1,0
Banda Sea,34.24919891357422,28.7593994140625,28.53189849853516,695000,-6,127,3,1,0
Banda Sea,34.31120681762695,29.30749893188477,29.70479965209961,695000,-6,127,3,1,0
Banda Sea,34.27438354492188,29.48799896240234,29.86029624938965,695000,-6,127,3,1,0
Banda Sea,33.64361190795898,29.37249755859375,29.72710037231445,695000,-6,127,3,1,0
Banda Sea,33.67449188232422,28.9109001159668,28.71730041503906,695000,-6,127,3,1,0
Banda Sea,34.1793212890625,28.87789726257324,28.58759689331055,695000,-6,127,3,1,0
Banda Sea,34.1682243347168,29.27799987792969,29.79399871826172,695000,-6,127,3,1,0
Banda Sea,34.28873062133789,28.78139877319336,28.74320220947266,695000,-6,127,3,1,0
Banda Sea,34.28637313842773,29.17149925231934,29.69169998168945,695000,-6,127,3,1,0
Banda Sea,33.89924240112305,28.45659828186035,28.66259765625,695000,-6,127,3,1,0
Banda Sea,34.29352188110352,28.80569839477539,28.69820213317871,695000,-6,127,3,1,0
Banda Sea,34.29737854003906,29.63159942626953,29.7544002532959,695000,-6,127,3,1,0
Banda Sea,34.24124145507812,29.13099670410156,28.70690155029297,695000,-6,127,3,1,0
Banda Sea,34.09227752685547,29.43289947509766,27.3,695000,-6,127,3,1,0
Banda Sea,33.87508392333984,29.36349868774414,29.73260116577148,695000,-6,127,3,1,0
Banda Sea,33.55392837524414,28.87799644470215,28.52450180053711,695000,-6,127,3,1,0
Banda Sea,34.06272125244141,28.9375,28.67230033874512,695000,-6,127,3,1,0
Banda Sea,33.54056167602539,29.31849670410156,29.53429794311523,695000,-6,127,3,1,0
Banda Sea,34.22895050048828,29.15719985961914,29.65129852294922,695000,-6,127,3,1,0
Banda Sea,34.32164001464844,28.90890121459961,28.77470016479492,695000,-6,127,3,1,0
Banda Sea,34.12248611450195,28.7593994140625,27.3,695000,-6,127,3,1,0
Banda Sea,34.16522598266602,29.30749893188477,29.70479965209961,695000,-6,127,3,1,0
Banda Sea,33.9144172668457,29.48799896240234,29.86029624938965,695000,-6,127,3,1,0
Banda Sea,33.55422210693359,29.37249755859375,29.72710037231445,695000,-6,127,3,1,0
Banda Sea,33.61743927001953,28.9109001159668,28.71730041503906,695000,-6,127,3,1,0
Banda Sea,34.0889778137207,28.87789726257324,28.58759689331055,695000,-6,127,3,1,0
Banda Sea,33.83054351806641,29.27799987792969,29.79399871826172,695000,-6,127,3,1,0
Barents Sea,34.26190567016602,-0.2946002185344696,0.6748010516166687,1400000,75,40,3,1,0
Barents Sea,34.34053802490234,-0.4995013475418091,1.008900165557861,1400000,75,40,3,1,0
Barents Sea,34.77005004882812,-0.3405993580818176,0.7856997847557068,1400000,75,40,3,1,0
Barents Sea,34.52973937988281,0.6724011301994324,0.4108004868030548,1400000,75,40,3,1,0
Barents Sea,34.45459747314453,0.8639978170394897,0.0392980948090553,1400000,75,40,3,1,0
Barents Sea,34.41910171508789,0.5086004734039307,0.4174002110958099,1400000,75,40,3,1,0
Barents Sea,34.34728622436523,0.5913989543914795,0.281301885843277,1400000,75,40,3,1,0
Barents Sea,34.39746475219727,-0.0845986902713775,0.3804003894329071,1400000,75,40,3,1,0
Barents Sea,34.29767227172852,0.5703991651535034,0.3910995423793793,1400000,75,40,3,1,0
Barents Sea,34.31690216064453,0.4639004468917847,0.2536987364292145,1400000,75,40,3,1,0
Barents Sea,34.46688461303711,-0.4411996603012085,0.8373998999595642,1400000,75,40,3,1,0
Barents Sea,34.19816970825195,-0.4399005174636841,0.6627011299133301,1400000,75,40,3,1,0
Barents Sea,34.76918411254883,-0.3374984860420227,0.6671978831291199,1400000,75,40,3,1,0
Barents Sea,34.29996490478516,-0.2969012558460236,0.7896981835365295,1400000,75,40,3,1,0
Barents Sea,34.37995147705078,1.171799659729004,0.0872998014092445,1400000,75,40,3,1,0
Barents Sea,34.41717529296875,0.5086999535560608,0.5360015630722046,1400000,75,40,3,1,0
Barents Sea,34.74921798706055,-0.3009005784988403,0.5144994854927063,1400000,75,40,3,1,0
Barents Sea,34.71721267700195,0.9180004596710204,0.2345013469457626,1400000,75,40,3,1,0
Barents Sea,34.78105545043945,-0.2644006311893463,0.472800612449646,1400000,75,40,3,1,0
Barents Sea,34.4031982421875,-0.6952002048492432,0.9068002104759216,1400000,75,40,3,1,0
Barents Sea,34.43305969238281,-0.2946002185344696,0.6748010516166687,1400000,75,40,3,1,0
Barents Sea,34.36832046508789,-0.4995013475418091,1.008900165557861,1400000,75,40,3,1,0
Barents Sea,34.60482025146484,-0.3405993580818176,0.7856997847557068,1400000,75,40,3,1,0
Barents Sea,34.36673355102539,0.6724011301994324,0.4108004868030548,1400000,75,40,3,1,0
Barents Sea,34.43666458129883,0.8639978170394897,0.0392980948090553,1400000,75,40,3,1,0
Barents Sea,34.26853561401367,0.5086004734039307,0.4174002110958099,1400000,75,40,3,1,0
Barents Sea,34.77129745483398,0.5913989543914795,0.281301885843277,1400000,75,40,3,1,0
Barents Sea,34.75532531738281,-0.0845986902713775,0.3804003894329071,1400000,75,40,3,1,0
Barents Sea,34.51508331298828,0.5703991651535034,0.3910995423793793,1400000,75,40,3,1,0
Barents Sea,34.67813491821289,0.4639004468917847,0.2536987364292145,1400000,75,40,3,1,0
Barents Sea,34.69145965576172,-0.4411996603012085,0.8373998999595642,1400000,75,40,3,1,0
Barents Sea,34.64332962036133,5.0,8.7,1400000,75,40,3,1,0
Barents Sea,34.62873840332031,-0.3374984860420227,0.6671978831291199,1400000,75,40,3,1,0
Barents Sea,34.53415298461914,-0.2969012558460236,0.7896981835365295,1400000,75,40,3,1,0
Barents Sea,34.56844711303711,1.171799659729004,0.0872998014092445,1400000,75,40,3,1,0
Barents Sea,34.76440048217773,0.5086999535560608,0.5360015630722046,1400000,75,40,3,1,0
Barents Sea,34.52813339233398,-0.3009005784988403,0.5144994854927063,1400000,75,40,3,1,0
Barents Sea,34.474853515625,0.9180004596710204,0.2345013469457626,1400000,75,40,3,1,0
Barents Sea,34.51150131225586,-0.2644006311893463,0.472800612449646,1400000,75,40,3,1,0
Barents Sea,34.65962982177734,-0.6952002048492432,0.9068002104759216,1400000,75,40,3,1,0
Barents Sea,34.67717361450195,-0.2946002185344696,0.6748010516166687,1400000,75,40,3,1,0
Barents Sea,34.32975006103516,-0.4995013475418091,1.008900165557861,1400000,75,40,3,1,0
Barents Sea,34.58676147460938,-0.3405993580818176,0.7856997847557068,1400000,75,40,3,1,0
Barents Sea,34.74691009521484,0.6724011301994324,0.4108004868030548,1400000,75,40,3,1,0
Barents Sea,34.56324005126953,0.8639978170394897,0.0392980948090553,1400000,75,40,3,1,0
Barents Sea,34.7706298828125,0.5086004734039307,0.4174002110958099,1400000,75,40,3,1,0
Barents Sea,34.52209091186523,0.5913989543914795,0.281301885843277,1400000,75,40,3,1,0
Barents Sea,34.49954986572266,5.0,8.7,1400000,75,40,3,1,0
Barents Sea,34.30051803588867,0.5703991651535034,0.3910995423793793,1400000,75,40,3,1,0
Bay of Bengal,33.0860595703125,27.72729873657227,29.60639762878418,2172000,15,88,3,1,0
Bay of Bengal,32.25246047973633,27.53229713439941,30.12489891052246,2172000,15,88,3,1,0
Bay of Bengal,32.07067108154297,27.75909614562988,29.43619918823242,2172000,15,88,3,1,0
Bay of Bengal,33.04170989990234,27.64559936523438,29.62569808959961,2172000,15,88,3,1,0
Bay of Bengal,32.64563751220703,27.02670097351074,30.5669002532959,2172000,15,88,3,1,0
Bay of Bengal,32.44211578369141,27.72749710083008,29.66189956665039,2172000,15,88,3,1,0
Bay of Bengal,32.57712554931641,27.02919960021973,30.31789779663086,2172000,15,88,3,1,0
Bay of Bengal,32.46743392944336,27.99430084228516,29.05439949035645,2172000,15,88,3,1,0
Bay of Bengal,32.74979782104492,27.30579948425293,30.61549758911133,2172000,15,88,3,1,0
Bay of Bengal,33.42940139770508,27.47609710693359,30.78479957580566,2172000,15,88,3,1,0
Bay of Bengal,32.87153625488281,27.70019721984863,29.66909980773926,2172000,15,88,3,1,0
Bay of Bengal,33.14423370361328,27.91459846496582,29.33249664306641,2172000,15,88,3,1,0
Bay of Bengal,32.21880340576172,27.68029975891113,29.66189956665039,2172000,15,88,3,1,0
Bay of Bengal,33.37834167480469,27.54519844055176,29.96629905700684,2172000,15,88,3,1,0
Bay of Bengal,32.49003219604492,27.68929672241211,29.8174991607666,2172000,15,88,3,1,0
Bay of Bengal,32.27610778808594,27.79459762573242,29.07389831542969,2172000,15,88,3,1,0
Bay of Bengal,33.04644012451172,27.15830039978027,30.67059707641602,2172000,15,88,3,1,0
Bay of Bengal,33.1563835144043,26.88139915466309,30.17509651184082,2172000,15,88,3,1,0
Bay of Bengal,32.64607238769531,27.47609710693359,30.2830982208252,2172000,15,88,3,1,0
Bay of Bengal,33.15067672729492,27.8429012298584,28.8789005279541,2172000,15,88,3,1,0
Bay of Bengal,32.71056365966797,27.72729873657227,29.60639762878418,2172000,15,88,3,1,0
Bay of Bengal,32.29827499389648,27.53229713439941,30.12489891052246,2172000,15,88,3,1,0
Bay of Bengal,32.75838470458984,27.75909614562988,29.43619918823242,2172000,15,88,3,1,0
Bay of Bengal,32.7156982421875,27.64559936523438,29.62569808959961,2172000,15,88,3,1,0
Bay of Bengal,32.34410858154297,27.02670097351074,30.5669002532959,2172000,15,88,3,1,0
Bay of Bengal,32.91998672485352,27.72749710083008,29.66189956665039,2172000,15,88,3,1,0
Bay of Bengal,32.96197509765625,27.02919960021973,30.31789779663086,2172000,15,88,3,1,0
Bay of Bengal,33.42717742919922,27.99430084228516,29.05439949035645,2172000,15,88,3,1,0
Bay of Bengal,32.58485412597656,27.30579948425293,30.61549758911133,2172000,15,88,3,1,0
Bay of Bengal,33.32303237915039,27.47609710693359,30.78479957580566,2172000,15,88,3,1,0
Bay of Bengal,31.75743293762207,27.70019721984863,29.66909980773926,2172000,15,88,3,1,0
Bay of Bengal,32.77000427246094,27.91459846496582,29.33249664306641,2172000,15,88,3,1,0
Bay of Bengal,33.1074104309082,27.68029975891113,29.66189956665039,2172000,15,88,3,1,0
Bay of Bengal,32.5993766784668,27.54519844055176,29.96629905700684,2172000,15,88,3,1,0
Bay of Bengal,32.95784378051758,27.68929672241211,29.8174991607666,2172000,15,88,3,1,0
Bay of Bengal,33.02157592773438,27.79459762573242,29.07389831542969,2172000,15,88,3,1,0
Bay of Bengal,32.57029342651367,27.15830039978027,30.67059707641602,2172000,15,88,3,1,0
Bay of Bengal,32.40011978149414,26.88139915466309,30.17509651184082,2172000,15,88,3,1,0
Bay of Bengal,32.07464981079102,27.47609710693359,30.2830982208252,2172000,15,88,3,1,0
Bay of Bengal,32.61651611328125,27.8429012298584,28.8789005279541,2172000,15,88,3,1,0
Bay of Bengal,33.36288833618164,27.72729873657227,29.60639762878418,2172000,15,88,3,1,0
Bay of Bengal,32.90962219238281,27.53229713439941,30.12489891052246,2172000,15,88,3,1,0
Bay of Bengal,32.96967697143555,27.75909614562988,29.43619918823242,2172000,15,88,3,1,0
Bay of Bengal,32.27149963378906,27.64559936523438,29.62569808959961,2172000,15,88,3,1,0
Bay of Bengal,31.94128036499023,27.02670097351074,30.5669002532959,2172000,15,88,3,1,0
Bay of Bengal,33.20899963378906,27.72749710083008,29.66189956665039,2172000,15,88,3,1,0
Bay of Bengal,32.34236907958984,27.02919960021973,30.31789779663086,2172000,15,88,3,1,0
Bay of Bengal,32.80218887329102,27.99430084228516,29.05439949035645,2172000,15,88,3,1,0
Bay of Bengal,33.05626678466797,27.30579948425293,30.61549758911133,2172000,15,88,3,1,0
Black Sea,18.37664794921875,11.26569747924805,18.04169845581055,436000,44,35,2,0,1
Black Sea,18.4354248046875,11.22919750213623,17.74069976806641,436000,44,35,2,0,1
Black Sea,18.44746017456055,11.00570011138916,18.03279685974121,436000,44,35,2,0,1
Black Sea,18.33440589904785,11.21660041809082,17.83999824523926,436000,44,35,2,0,1
Black Sea,18.10284805297852,10.12739944458008,20.39730072021484,436000,44,35,2,0,1
Black Sea,18.57857131958008,11.35929775238037,18.15559768676758,436000,44,35,2,0,1
Black Sea,18.23726272583008,10.16609764099121,19.99539947509766,436000,44,35,2,0,1
Black Sea,18.1589298248291,10.50389957427979,18.83239936828613,436000,44,35,2,0,1
Black Sea,18.26095199584961,10.36449909210205,19.45319938659668,436000,44,35,2,0,1
Black Sea,18.39155769348145,11.42049884796143,18.05619812011719,436000,44,35,2,0,1
Black Sea,18.16905784606934,10.4518985748291,20.02420043945312,436000,44,35,2,0,1
Black Sea,18.25761985778809,10.82229900360107,18.53369903564453,436000,44,35,2,0,1
Black Sea,18.3775806427002,10.47640037536621,17.78289985656738,436000,44,35,2,0,1
Black Sea,18.08172798156738,11.42249870300293,17.75579833984375,436000,44,35,2,0,1
Black Sea,18.06496620178223,11.42199897766113,17.69829940795898,436000,44,35,2,0,1
Black Sea,17.99776458740234,10.43969821929932,19.16289710998535,436000,44,35,2,0,1
Black Sea,18.26582717895508,10.4188985824585,19.81249809265137,436000,44,35,2,0,1
Black Sea,18.16033172607422,11.20329856872559,18.04469871520996,436000,44,35,2,0,1
Black Sea,18.10616111755371,9.950199127197266,20.14949798583984,436000,44,35,2,0,1
Black Sea,18.42642021179199,10.24429893493652,19.45639991760254,436000,44,35,2,0,1
Black Sea,18.03647232055664,6.0,24.6,436000,44,35,2,0,1
Black Sea,18.27594375610352,8.6474609375,24.6,436000,44,35,2,0,1
Black Sea,18.05998420715332,6.0,24.6,436000,44,35,2,0,1
Black Sea,18.35223388671875,6.0,24.6,436000,44,35,2,0,1
Black Sea,18.32809066772461,6.0,24.6,436000,44,35,2,0,1
Black Sea,17.92260360717773,6.0,24.6,436000,44,35,2,0,1
Black Sea,18.1019115447998,6.0,24.6,436000,44,35,2,0,1
Black Sea,18.02810096740723,6.0,24.6,436000,44,35,2,0,1
Black Sea,18.52643013000488,6.0,24.6,436000,44,35,2,0,1
Black Sea,18.52524185180664,6.0,24.6,436000,44,35,2,0,1
Black Sea,18.19873237609863,6.0,24.6,436000,44,35,2,0,1
Black Sea,18.40602111816406,6.0,24.6,436000,44,35,2,0,1
Black Sea,18.19636917114258,6.0,24.6,436000,44,35,2,0,1
Black Sea,18.35276794433594,6.0,24.6,436000,44,35,2,0,1
Black Sea,18.22607803344727,6.0,24.6,436000,44,35,2,0,1
Black Sea,18.44009017944336,6.0,24.6,436000,44,35,2,0,1
Black Sea,17.95445251464844,6.0,24.6,436000,44,35,2,0,1
Black Sea,18.03458786010742,6.0,24.6,436000,44,35,2,0,1
Black Sea,17.96525573730469,6.0,24.6,436000,44,35,2,0,1
Black Sea,18.20446014404297,6.0,24.6,436000,44,35,2,0,1
Black Sea,17.83432006835938,6.0,24.6,436000,44,35,2,0,1
Black Sea,18.5954761505127,6.0,24.6,436000,44,35,2,0,1
Black Sea,18.09964752197266,6.0,24.6,436000,44,35,2,0,1
Black Sea,18.18023872375488,6.0,17.78289985656738,436000,44,35,2,0,1
Black Sea,18.14541625976562,6.0,17.75579833984375,436000,44,35,2,0,1
Black Sea,18.6441822052002,6.0,17.69829940795898,436000,44,35,2,0,1
Black Sea,18.65323829650879,6.0,19.16289710998535,436000,44,35,2,0,1
Black Sea,18.54751777648926,6.0,24.6,436000,44,35,2,0,1
Black Sea,18.0909538269043,6.0,24.6,436000,44,35,2,0,1
Caspian Sea,12.46144390106201,8.153778076171875,20.2,371000,42,50,1,0,0
Caspian Sea,11.89615631103516,10.3,22.7,371000,42,50,1,0,0
Caspian Sea,12.35115051269531,8.3,22.2,371000,42,50,1,0,0
Caspian Sea,12.63657474517822,7.2,24.7,371000,42,50,1,0,0
Caspian Sea,12.12985038757324,5.7,21.6,371000,42,50,1,0,0
Caspian Sea,12.24260997772217,7.2,24.7,371000,42,50,1,0,0
Caspian Sea,12.192702293396,5.4,22.9,371000,42,50,1,0,0
Caspian Sea,11.68000793457031,7.2,23.4,371000,42,50,1,0,0
Caspian Sea,12.12421703338623,6.7,22.9,371000,42,50,1,0,0
Caspian Sea,11.75942134857178,7.2,24.6,371000,42,50,1,0,0
Caspian Sea,11.99775123596191,5.2,22.7,371000,42,50,1,0,0
Caspian Sea,12.19461154937744,6.7,24.7,371000,42,50,1,0,0
Caspian Sea,12.15513229370117,5.0,21.9,371000,42,50,1,0,0
Caspian Sea,12.64832973480225,7.0,21.9,371000,42,50,1,0,0
Caspian Sea,12.35918045043945,5.3,21.5,371000,42,50,1,0,0
Caspian Sea,12.65340900421143,7.2,23.9,371000,42,50,1,0,0
Caspian Sea,12.42049026489258,4.7,22.2,371000,42,50,1,0,0
Caspian Sea,11.92582702636719,5.7,24.7,371000,42,50,1,0,0
Caspian Sea,12.60601806640625,3.9,21.8,371000,42,50,1,0,0
Caspian Sea,12.29411792755127,6.4,21.7,371000,42,50,1,0,0
Caspian Sea,12.01999282836914,4.4,21.4,371000,42,50,1,0,0
Caspian Sea,12.63787841796875,7.2,24.1,371000,42,50,1,0,0
Caspian Sea,11.85718250274658,4.8,22.2,371000,42,50,1,0,0
Caspian Sea,11.9407958984375,6.3,24.7,371000,42,50,1,0,0
Caspian Sea,12.6632194519043,4.7,22.0,371000,42,50,1,0,0
Caspian Sea,12.77227115631104,7.0,21.6,371000,42,50,1,0,0
Caspian Sea,11.99997806549072,5.0,22.1,371000,42,50,1,0,0
Caspian Sea,11.93694686889648,9.3,24.3,371000,42,50,1,0,0
Caspian Sea,12.67721939086914,10.3,22.4,371000,42,50,1,0,0
Caspian Sea,12.09828758239746,9.3,24.7,371000,42,50,1,0,0
Caspian Sea,11.68355941772461,10.7,21.9,371000,42,50,1,0,0
Caspian Sea,11.60866832733154,10.3,21.4,371000,42,50,1,0,0
Caspian Sea,12.12513542175293,7.2,21.7,371000,42,50,1,0,0
Caspian Sea,11.69667339324951,8.2,24.4,371000,42,50,1,0,0
Caspian Sea,12.13146018981934,8.2,22.4,371000,42,50,1,0,0
Caspian Sea,12.14398860931396,8.1,24.7,371000,42,50,1,0,0
Caspian Sea,12.4253396987915,8.8,24.7,371000,42,50,1,0,0
Caspian Sea,11.64322185516357,8.3,22.0,371000,42,50,1,0,0
Caspian Sea,12.69042682647705,7.2,21.6,371000,42,50,1,0,0
